id,shop_url,shop_name,rank_stars,shop_review,shop_price,shop_area_tag,shop_addr,shop_Q,shop_E,shop_S,adress_s,address_d,lng_wgs84,lat_wgs84,fnid
410,http://www.dianping.com/shop/6847592,明珠百货,四星商户,['83'],['133'],天通苑,立汤路188号,7.7,7.6,7.7,北京立汤路188号明珠百货,北京市昌平区明珠百货,116.40929299999999,40.05489021,193831
411,http://www.dianping.com/shop/2889268,欧陆时尚购物中心,准四星商户,['181'],['233'],国展,天竺镇裕翔路99号,7.5,7.6,7.4,北京天竺镇裕翔路99号欧陆时尚购物中心,北京市顺义区欧陆时尚购物中心,116.5414287,40.06580698,197446
412,http://www.dianping.com/shop/6558250,天兰LifeStyle(东星时尚广场),准四星商户,['205'],['207'],管庄,双桥路3号,7.3,7.5,7.6,北京双桥路3号天兰LifeStyle(东星时尚广场),北京市朝阳区东星时尚广场,116.57035320000001,39.90771314,147476
413,http://www.dianping.com/shop/24969795,中骏·世界城,四星商户,['38'],['374'],朝外大街,金汇路与景华北街交叉口南,8.1,8,7.8,北京金汇路与景华北街交叉口南中骏·世界城,北京市朝阳区中骏世界城,116.44552479999999,39.91683357,150289
414,http://www.dianping.com/shop/2795128,唐人街购物广场(唐人街购物广场店),准四星商户,['138'],['135'],亚运村,民族园路2号唐人街购物广场1层,7.2,7.3,7.1,北京民族园路2号唐人街购物广场1层唐人街购物广场(唐人街购物广场店),北京市朝阳区唐人街购物广场,116.38439790000001,39.979012100000006,169547
415,http://www.dianping.com/shop/22680617,华创生活广场,四星商户,['34'],[],北沙滩,林翠西里16号楼,7.7,7.6,7.5,北京林翠西里16号楼华创生活广场,北京市朝阳区华创生活广场,116.3663899,40.00870815,179536
416,http://www.dianping.com/shop/4544925,上品折扣(来广营店),准四星商户,['201'],['576'],望京,香宾路66-1号,7.4,7.4,7.5,北京香宾路66-1号上品折扣(来广营店),北京市朝阳区上品折扣,116.4580795,40.01514523,180996
417,http://www.dianping.com/shop/112112676,悠唐购物中心,四星商户,['7'],[],朝外大街,朝阳门外大街三丰北里2号,7.8,7.8,7.8,北京朝阳门外大街三丰北里2号悠唐购物中心,北京市朝阳区悠唐购物中心,116.4327295,39.92026383,150999
418,http://www.dianping.com/shop/57866908,国泰百货(双桥路店),准四星商户,['271'],['178'],双桥,双桥路2号,7.4,7.3,7.2,北京双桥路2号国泰百货(双桥路店),北京市朝阳区双桥路|2号,116.57192979999999,39.9073256,147477
419,http://www.dianping.com/shop/102500880,陆港城,准四星商户,['8'],[],朝阳区,朝阳北路20号院,7.8,7.8,7.7,北京朝阳北路20号院陆港城,北京市朝阳区陆港城,116.58662009999999,39.92399101,152480
420,http://www.dianping.com/shop/1887733,秀水街市场,准四星商户,['707'],['618'],建外大街,秀水东街8号,6.6,6.6,6.2,北京秀水东街8号秀水街市场,北京市朝阳区秀水大厦,116.44352659999998,39.90803786,147433
421,http://www.dianping.com/shop/16830860,三里屯SOHO Club,准四星商户,['4'],[],三里屯,工人体育场北路８号三里屯ＳＯＨＯ商场３B1层,7.9,7.7,7.7,北京工人体育场北路８号三里屯ＳＯＨＯ商场３B1层三里屯SOHOClub,北京市朝阳区三里屯sohoclub,116.4466923,39.93016648,154574
422,http://www.dianping.com/shop/6663513,博泰国际商业广场,四星商户,['23'],['71'],望京,南湖东园122号,7.9,7.8,7.8,北京南湖东园122号博泰国际商业广场,北京市朝阳区博泰国际商业广场,116.46061350000001,40.00096621,176713
423,http://www.dianping.com/shop/76974716,万达广场,准四星商户,['2'],[],大望路,万达广场三层122号,7.3,7.3,7.3,北京万达广场三层122号万达广场,北京市朝阳区万达广场,116.46535690000002,39.90886527,147440
424,http://www.dianping.com/shop/2246911,活力东方购物广场,准四星商户,['519'],['233'],姚家园,姚家园路甲1号,6.9,6.6,6.6,北京姚家园路甲1号活力东方购物广场,北京市朝阳区活力东方购物广场,116.5162013,39.938802100000004,157454
425,http://www.dianping.com/shop/1935349,旺角购物广场,准四星商户,['174'],['297'],望京,湖光北街9号,7.2,7,7,北京湖光北街9号旺角购物广场,北京市朝阳区旺角购物广场,116.457353,40.00045909,176712
426,http://www.dianping.com/shop/32725248,中央公园广场商铺,四星商户,['30'],[],朝阳公园/团结湖,六里屯朝阳公园南侧,8.4,8.3,8.2,北京六里屯朝阳公园南侧中央公园广场商铺,北京市朝阳区中央公园广场,116.47108109999999,39.9307979,154582
427,http://www.dianping.com/shop/23717245,华联商厦(望京店),准四星商户,['232'],['337'],望京,广顺北大街33号望京凯德MALL,7.1,7,7,北京广顺北大街33号望京凯德MALL华联商厦(望京店),北京市朝阳区华联商厦,116.46282179999999,39.99257824,173857
428,http://www.dianping.com/shop/3660589,阳光新城市广场,准四星商户,['92'],[],十里堡,朝阳路十里堡乙2号院,7.2,7,7.1,北京朝阳路十里堡乙2号院阳光新城市广场,北京市朝阳区新城市广场,116.5000815,39.91408846,149594
429,http://www.dianping.com/shop/5585488,维吉奥广场,四星商户,['34'],[],北京欢乐谷,金蝉北路金蝉欢乐园2号院甲1号楼,7.7,7.7,7.7,北京金蝉北路金蝉欢乐园2号院甲1号楼维吉奥广场,北京市朝阳区维吉奥广场,116.4945828,39.86453641,133884
431,http://www.dianping.com/shop/96236427,华创生活广场(安立路店),准四星商户,['24'],[],北苑家园,安立路28号院-3号楼,7.2,7.3,7.2,北京安立路28号院-3号楼华创生活广场(安立路店),北京市朝阳区华创生活广场,116.406806,40.02519147,184548
432,http://www.dianping.com/shop/2385730,中福百货,准四星商户,['94'],['128'],望京,望京南湖东园201楼,7,6.5,6.8,北京望京南湖东园201楼中福百货,北京市朝阳区中福百货,116.45718570000001,39.99903074,175997
434,http://www.dianping.com/shop/98055253,共享际(国贸店),准五星商户,['31'],['205'],国贸,建国门外大街1号,8.7,8.9,8.8,北京建国门外大街1号共享际(国贸店),北京市朝阳区建国门外大街|1号,116.4503095,39.90627936,146721
435,http://www.dianping.com/shop/5454305,Plus365,准四星商户,['35'],['89'],管庄,朝阳路京通苑30号楼,7.3,7.4,7.3,北京朝阳路京通苑30号楼Plus365,北京市朝阳区京通苑|30号楼,116.5903104,39.91146306,148197
436,http://www.dianping.com/shop/93013404,名门多福生活广场(时代名门商场店),准四星商户,['31'],[],亚运村,北辰东路8号时代名门商场B1层,7.4,7.4,7.2,北京北辰东路8号时代名门商场B1层名门多福生活广场(时代名门商场店),北京市朝阳区名门多福生活广场,116.4001022,39.99072488,173836
438,http://www.dianping.com/shop/15114975,传奇生活广场,准四星商户,['26'],[],大望路,西大望路63号,7.7,7.6,7.7,北京西大望路63号传奇生活广场,北京市朝阳区传奇生活广场,116.4699899,39.88591283,140302
439,http://www.dianping.com/shop/5496024,望馨商业中心,准四星商户,['21'],[],望京,利泽西园209号楼,7.1,6.9,7.2,北京利泽西园209号楼望馨商业中心,北京市朝阳区望馨商业中心,116.45577109999999,40.00787193,178853
440,http://www.dianping.com/shop/3078457,世代百货,准四星商户,['40'],['164'],北苑家园,秋实街1号,7.3,7.3,7.3,北京秋实街1号世代百货,北京市朝阳区世代百货,116.415457,40.04058842,189549
441,http://www.dianping.com/shop/49932138,华联购物广场,准四星商户,['29'],['86'],十八里店,西直河商业中心甲1号,7.7,7.6,7.8,北京西直河商业中心甲1号华联购物广场,北京市朝阳区华联购物广场,116.52163759999999,39.84330551,126753
442,http://www.dianping.com/shop/2554576,朝阳商业大楼,准四星商户,['105'],['47'],左家庄,西坝河中里34号,7.4,7.2,7.3,北京西坝河中里34号朝阳商业大楼,北京市朝阳区朝阳商业大楼,116.4337476,39.96050787,163851
443,http://www.dianping.com/shop/107914021,金泉广场购物中心,准四星商户,['4'],[],亚运村,亚运村大屯里317号楼,7.3,7.3,7.3,北京亚运村大屯里317号楼金泉广场购物中心,北京市朝阳区金泉广场购物中心,116.41048149999999,40.00419546,178124
444,http://www.dianping.com/shop/3532363,春平购物广场,准四星商户,['42'],[],朝外大街,工人体育场东路20号,6.9,6.9,6.9,北京工人体育场东路20号春平购物广场,北京市朝阳区春平购物广场,116.44478000000001,39.92303178,152431
445,http://www.dianping.com/shop/5597381,世界城商业街,准四星商户,['37'],[],建外大街,东大桥路10号,7.3,7.3,7.3,北京东大桥路10号世界城商业街,北京市朝阳区世界城商业街,116.4460612,39.9165417,150290
446,http://www.dianping.com/shop/49673305,乐客安商城,准四星商户,['2'],[],望京,湖光中街甲6号港旅大厦B1层,7.4,7.4,7.4,北京湖光中街甲6号港旅大厦B1层乐客安商城,北京市朝阳区乐客安商城,116.45832479999999,39.99536471,175284
447,http://www.dianping.com/shop/70282171,U TOWN MALL,准五星商户,['37'],['139'],朝外大街,朝阳门外大街26-13号旁,8.6,8.7,8.5,北京朝阳门外大街26-13号旁UTOWNMALL,北京市朝阳区朝阳门外大街|26|13,116.43507659999999,39.92013469,151000
448,http://www.dianping.com/shop/2931688,国泰生活广场(机场店),三星商户,['82'],['227'],首都机场,南平街甲1号,6.5,6.5,6.6,北京南平街甲1号国泰生活广场(机场店),北京市顺义区国泰生活广场,116.59699579999999,40.04523468,191039
449,http://www.dianping.com/shop/108344214,华联常营购物中心,准四星商户,['1'],[],朝阳区,常营镇朝阳北路17号,7.2,7.2,7.2,北京常营镇朝阳北路17号华联常营购物中心,北京市朝阳区华联常营购物中心,116.5910926,39.92535051,153195
450,http://www.dianping.com/shop/5509296,友谊超级商场,三星商户,['4'],[],三里屯,三里屯路7号,6.8,6.8,6.8,北京三里屯路7号友谊超级商场,北京市朝阳区友谊超级商场,116.448923,39.94213481,158145
451,http://www.dianping.com/shop/102091467,世贸广场购物中心,准四星商户,['1'],[],三里屯,三里屯世贸工三旁,7.6,7.6,7.6,北京三里屯世贸工三旁世贸广场购物中心,北京市朝阳区世贸广场购物中心,116.44338700000002,39.93309554,155287
452,http://www.dianping.com/shop/11293312,时尚258广场,准四星商户,['3'],[],亮马桥/三元桥,枣营南里10号,7.5,7.5,7.5,北京枣营南里10号时尚258广场,北京市朝阳区258时尚广场,116.46559840000002,39.9433995,158864
453,http://www.dianping.com/shop/69478651,六佰本,三星商户,['25'],[],望京,广顺北大街19号,6.2,6.1,6,北京广顺北大街19号六佰本,北京市朝阳区六佰本,116.46058559999999,40.00678289,178855
455,http://www.dianping.com/shop/18601334,新港商城,准四星商户,['10'],[],酒仙桥,酒仙桥路颐堤港北侧,7.4,7.3,7.3,北京酒仙桥路颐堤港北侧新港商城,北京市朝阳区新港商城,116.4847756,39.97026968,167439
456,http://www.dianping.com/shop/69478752,友谊商店,准四星商户,['59'],['204'],建外大街,建国门外大街17号,7,7,6.8,北京建国门外大街17号友谊商店,北京市朝阳区友谊商店,116.4364553,39.90779358,147430
457,http://www.dianping.com/shop/106486655,日坛国际贸易中心A座,准四星商户,['1'],[],朝外大街,日坛北路17号,7.7,7.7,7.7,北京日坛北路17号日坛国际贸易中心A座,北京市朝阳区日坛国际贸易中心|A座,116.4353805,39.91830729,151000
458,http://www.dianping.com/shop/98197782,聚乐汇,四星商户,['3'],[],朝阳区,双桥农场,7.6,7.8,7.6,北京双桥农场聚乐汇,北京市顺义区聚乐汇,116.63425349999999,40.12882764,217470
459,http://www.dianping.com/shop/98661104,新奥天虹,准四星商户,['1'],[],亚运村,大屯街道湖景东路8号,7.7,7.7,7.7,北京大屯街道湖景东路8号新奥天虹,北京市朝阳区新奥天虹,116.39002479999999,40.00013802,176689
460,http://www.dianping.com/shop/1766368,万惠商场(金台里店),准四星商户,['119'],['78'],小庄/红庙,金台里甲15号,6.9,6.8,6.9,北京金台里甲15号万惠商场(金台里店),北京市朝阳区万惠商场,116.4716078,39.91605796,150298
461,http://www.dianping.com/shop/107956427,BHG(安贞店),三星商户,['2'],[],安贞,北三环安贞西里五区4号华联商厦F1层,6.5,6.5,6.5,北京北三环安贞西里五区4号华联商厦F1层BHG(安贞店),北京市朝阳区华联商厦,116.46187579999999,39.99189383,173857
462,http://www.dianping.com/shop/5496308,昆泰商城,准四星商户,['21'],[],朝外大街,朝阳门外大街12号,6.9,7,6.9,北京朝阳门外大街12号昆泰商城,北京市朝阳区昆泰商城,116.438377,39.92170542,151715
463,http://www.dianping.com/shop/2696722,SOLANA,准四星商户,['24'],[],亮马桥/三元桥,朝阳公园路6号,7.2,7.4,7.1,北京朝阳公园路6号SOLANA,北京市朝阳区朝阳公园路|6号,116.46971509999999,39.94801745,160294
464,http://www.dianping.com/shop/3691204,新七彩商业中心,准四星商户,['41'],['203'],石佛营,姚家园路101号,7.2,7.2,7.3,北京姚家园路101号新七彩商业中心,北京市朝阳区新七彩商业中心,116.5018946,39.93587594,156021
465,http://www.dianping.com/shop/11289361,香江广场,准四星商户,['10'],[],马泉营,来广营东路5号,7.4,7.4,7.1,北京来广营东路5号香江广场,北京市朝阳区香江广场,116.5053216,40.02335541,183868
466,http://www.dianping.com/shop/16007997,昆泰慈云商厦,准四星商户,['5'],[],十里堡,八里庄东里5号,7.1,7.1,7,北京八里庄东里5号昆泰慈云商厦,北京市朝阳区昆泰慈云商厦,116.49034750000001,39.91478642,149591
467,http://www.dianping.com/shop/14187354,望京国际商业中心,准四星商户,['1'],[],望京,望京街与望京东路交叉口,6.9,6.9,6.9,北京望京街与望京东路交叉口望京国际商业中心,北京市朝阳区望京国际商业中心,116.4780261,39.98872825,173149
468,http://www.dianping.com/shop/24763501,好世界,准四星商户,['17'],[],朝阳公园/团结湖,东三环北路(京广桥东侧)好世界商业广场B1楼,6.9,6.9,6.9,北京东三环北路(京广桥东侧)好世界商业广场B1楼好世界,北京市朝阳区好世界,116.4573291,39.92014026,151008
469,http://www.dianping.com/shop/11299411,雅宝城,准四星商户,['7'],[],朝外大街,日坛北路19号雅宝城12-16层,6.9,7,7.1,北京日坛北路19号雅宝城12-16层雅宝城,北京市朝阳区雅宝城,116.4353827,39.91732033,150286
470,http://www.dianping.com/shop/50177958,天阳恒瑞广场,准四星商户,['3'],[],亚运村,慧忠路3号院2,7,7,7,北京慧忠路3号院2天阳恒瑞广场,北京市朝阳区天阳恒瑞广场,116.405276,39.9941972,174552
471,http://www.dianping.com/shop/4209871,北岸商业广场,准四星商户,['11'],[],管庄,建国东路15号,7.2,7.2,7.2,北京建国东路15号北岸商业广场,北京市朝阳区北岸商业广场,116.57539609999999,39.91266516,148906
472,http://www.dianping.com/shop/16831290,公园大道生活广场,准四星商户,['6'],[],朝阳公园/团结湖,六里屯街道朝阳公园南路6号,7.2,7.2,7.2,北京六里屯街道朝阳公园南路6号公园大道生活广场,北京市朝阳区公园大道生活广场,116.4797638,39.93048058,154585
473,http://www.dianping.com/shop/11299832,朝来荣盛商业中心,准四星商户,['6'],[],北苑家园,红军营东路18号,7.3,7,7.2,北京红军营东路18号朝来荣盛商业中心,北京市朝阳区朝来荣盛商业中心,116.4299452,40.03569867,188126
